,Spanish,English
250,"Todas estas proteínas han sido clasificadas en distintas familias las cuales tienen actividad contra insectos de distintos órdenes, incluido el orden Coleoptera.","All these proteins have been classified into different families which have activity against insects of different orders, including the order Coleoptera."
251,"En esta tesis doctoral se ha realizado una revisión actualizada de todas las proteínas insecticidas, que produce Bt, para las cuales se ha descrito actividad contra especies del orden Coleoptera.","In this doctoral thesis, an up-to-date review of all the insecticidal proteins produced by Bt has been carried out, for which their activity against coleopteran species has been described."
252,El objetivo de la tesis ha sido realizar una búsqueda de nuevos genes cry con la finalidad de aumentar la batería de toxinas Bt disponibles para el control de las plagas causadas por coleópteros.,The aim of the thesis was to initiate a search for new cry genes in order to increase the number of Bt toxins available for the control of pests caused by Coleoptera.
253,"Dicha búsqueda se ha centrado en dos cepas Bt, seleccionadas en un screening previo, para lo cual se abordó la secuenciación masiva del DNA genómico de cada una de ellas.","This study has been focused on two Bt strains, selected in a previous screening, for which sequencing of their genomic DNA was performed."
254,El contenido génico de la cepa BM311.1 reveló la presencia un gen nuevo cry7 que codificaba para una proteína que se denominó Cry7Aa2 por compartir una identidad del 98% con la proteína Cry7Aa1 previamente descrita.,The gene content of strain BM311.1 revealed the presence of a new cry7 gene that was named cry7Aa2 since it shared a 98% identity at the amino acid level with the previously described Cry7Aa1 protein.
255,"A pesar de esta elevada identidad, estas dos proteínas mostraron diferencias en su actividad contra larvas de Leptinotarsa decemlineata.","Despite this high identity, these two proteins showed differences in their activity against Leptinotarsa decemlineata larvae."
256,"Mientras que la proteína Cry7Aa1 solo es tóxica cuando el cristal ha sido previamente solubilizado in vitro, la proteína Cry7Aa2 es tóxica directamente tras ser ingerida en forma de cristal.","While the Cry7Aa1 protein was only toxic when the crystal had been previously solubilized in vitro, the Cry7Aa2 protein showed toxicity directly after being ingested as a crystal."
257,"Esto representa una clara ventaja práctica de Cry7Aa2, con vistas a su utilización como bioinsecticida, mientras que ambas son igualmente útiles para la obtención de plantas transgénicas resistentes frente a L. decemlineata.","This represents a clear practical advantage of Cry7Aa2 over Cry7Aa1 towards its use as a bioinsecticide, while both are equally useful for obtaining transgenic plants resistant to L. decemlineata."
258,"Los resultados de este trabajo son científicamente relevantes y pueden ser utilizados para el diseño de nuevas estrategias para el control de plagas de insectos, ya sea creando nuevos bioinsecticidas o construyendo nuevas plantas transgénicas","The results of this thesis are scientifically relevant and can be used to design new strategies for the control of insect pests, either by creating new bioinsecticides or by engineering new transgenic Bt-plants."
259,Estudio epidemiológico sobre la dermatitis de contacto en profesiones en medio húmedo y no húmedo.,The aim of this paper is to study if wet work can affect the development of contact eczema.
260,"El objetivo de este trabajo es estudiar si el medio laboral, con o sin humedad, puede influir en el desarrollo de eccema de contacto.","This is a retrospective epidemiological study, with a cross-sectional descriptive design on a population of 1.515 patients diagnosed of contact eczema during the period of 2000-2011, and divided in wet and not-wet work."
261,"Se trata de un estudio epidemiológico retrospectivo, con un diseño descriptivo transversal sobre una población de 1.515 pacientes diagnosticados de eccema de contacto durante un periodo de 11 años.",61.45% of the patients were women compared to a 38.55% of men and the average age was 42.4 years.
262,El 61’45% de los pacientes atendidos fueron mujeres frente a un 38’55% de hombres y la media de edad fue de 42’4 años.,The most frequent location of the lesions were hands.
263,La localización predominante de las lesiones fueron las manos.,"We found 299 cases of DCO, 164 in wet work."
264,Se recogieron 299 casos de DCO de los cuales 164 desarrollaban su actividad en medio húmedo y 135 en medio seco.,The 60% of the patients were positive to any allergen test.
265,"Se encontró una asociación estadísticamente significativa entre el sexo y el medio laboral; las mujeres tienen más riesgo de desarrollar su actividad laboral en medio húmedo (p < 0.0001), con OR 1.70 IC 95% (1.38-2.10).","We found a statistically significant association between sex and the workplace, women are more likely to develop wet work (p < 0.0001), OR 1.70 IC 95% (1.38-2.10)."
266,Los pacientes con profesión en medio húmedo tienen casi el doble de riesgo de asociar una intolerancia metales OR 2.07 IC 95% (1.63-2.58).,"In addition, patients aged 46-65 are associated more frequently to professions in wet-work, also young people under 25-year-old (p<0.0001)."
267,"Un paciente con una profesión en medio húmedo tiene mayor riesgo de presentar un resultado positivo en las pruebas epicutáneas y por tanto ser diagnosticado de DCA frente a un paciente con una profesión donde no interviene la humedad con una p < 0.0001, OR 1.5 para un IC 95% (1.22-1.88).","Patients in wet-work have almost twice the risk of associating metal intolerance, OR 2.07 IC 95% (1.63-2.58); and patients with wet-work are at greater risk of presenting a positive result in patch-test and therefore being diagnosed DCA, p < 0.0001, OR 1.5 para un IC 95% (1.22-1.88)."
268,"En conclusión, el estudio de los factores de riesgo para el desarrollo de DCO deberían ser una prioridad de salud pública; así como el desarrollo de programas educacionales sobre medidas de protección en el trabajo.","In conclusion, the study of the risk factors for the development of DCO should be a public health priority; as well as the development of educational programs on measures of protection at work."
269,La formación durante el desarrollo cardíaco de una pared muscular suficientemente gruesa y lisa en los ventrículos es fundamental para la función cardíaca.,The compaction or formation of a thick and smooth cardiac ventricular wall is a fundamental process for cardiac function.
270,"Este proceso, llamado compactación, ocurre tardíamente durante la gestación y en la etapa perinatal, y está regulado por señales intercelulares provenientes del endocardio que controlan la maduración y la proliferación del miocardio.","This process takes place during late gestation and early postnatal period, and it is regulated by intercellular signalling from endocardium that controls myocardial proliferation and maturation."
271,"Las trabéculas, estructuras transitorias que han permitido el crecimiento del corazón durante las etapas anteriores del desarrollo embrionario, dan lugar durante la compactación al sistema de conducción cardíaca y quedan integradas en el miocardio compacto.Los defectos en este proceso dan lugar a la miocardiopatía no compactada (MNC o LVNC, por sus siglas en inglés), una enfermedad congénita que puede cursar asintomáticamente o provocar arritmias o una insuficiencia cardíaca por la que los pacientes pueden llegar a requerir un trasplante cardíaco.","During compaction, the transient trabeculae that allowed cardiac growth in early development give rise to the cardiac conduction system, and are integrated in the thick compact wall.Defects in this process of compaction give rise to left ventricular non-compaction or LVNC."
272,"Por otro lado, la LVNC puede presentarse como una miocardiopatía aislada o en combinación con defectos como la miocardiopatía hipertrófica o la válvula aórtica bicúspide.Las causas genéticas más comunes de la LVNC son mutaciones en genes sarcoméricos pero, recientemente, nuestro laboratorio ha descrito mutaciones dominantes en MIB1 (MINDBOMB1), un gen de la vía de señalización NOTCH, como causantes de LVNC.","This cardiomyopathy can range from asymptomatic to causing arrhythmia or heart failure, even requiring heart transplantation."
273,"La importancia de Mib1 en la compactación fue confirmada con modelos condicionales de pérdida de función total en el miocardio.NOTCH es también fundamental para el desarrollo de la válvula aórtica, y, con el objeto de investigar los mecanismos subyacentes a la LVNC, generamos modelos murinos portadores de las mutaciones descritas en pacientes (MIB1R530X y MIB1V943F) mediante edición génica por CRISPR-Cas9.","In addition, LVNC has been described isolated or combined with other congenital heart diseases (CHD), such as hypertrophic cardiomyopathy (HCM) or bicuspid aortic valve (BAV).The most common genetic causes underlying this disease are mutations in sarcomeric genes, but mutations affecting MIB1 (MIB1R530X and MIB1V943F), a member of the NOTCH signalling pathway, were recently identified by our lab as causative of LVNC in two different families."
274,"En estos modelos animales pudimos establecer que los ratones portadores de una mutación inactivadora (R530X) mostraban fenotipo de LVNC cuando este alelo se combinaba con el alelo nulo condicional (flox), mientras que los ratones portadores del alelo de cambio de sentido (V943F) no mostraban LVNC pero sí fenotipos de alteración en el desarrollo valvular cuando este alelo se combinaba con mutaciones inactivadoras de la vía NOTCH.","LVNC was observed in mice lacking Mib1 expression in the myocardium, confirming its importance in chamber development.As defects in NOTCH signalling pathway have also been described as causing BAV, we aimed at generating mouse models with the point mutations found in MIB1 by CRISPR-Cas9 to investigate the mechanisms underlying LVNC."
275,"En base a estos resultados y teniendo en cuenta la heterogeneidad genética y fenotípica de la LVNC, nos planteamos la hipótesis de que podría haber mutaciones adicionales ocultas por el patrón autosómico dominante, e identificamos mutaciones candidatas mediante secuenciación de exoma de las familias portadoras.","These mouse lines allowed us to confirm that the inactivating mutation (Mib1R530X) showed LVNC when combined with the conditional heterozygous null allele in the myocardium, while the missense mutation (Mib1V943F) did not cause LVNC, but affected valve development when combined with heterozygous NOTCH inactivating mutations.These findings and the genetic and phenotypic heterogeneity of LVNC led us to hypothesise that there were other candidate mutations masked behind the autosomal dominant inheritance pattern."
276,"Estas mutaciones afectan a genes no descritos en LVNC: APCDD1 y ASXL3, para una de las familias; CEP192, TMX3 y BCL7A, para la otra.La generación de ratones portadores de dichas mutaciones nos ha permitido identificar nuevos genes implicados en la LVNC (ratones Mib1R530X/+ Apcdd1V150I/+ Asxl3M1416V/+) y en la válvula aórtica bicúspide (ratones Mib1V943F/+ Cep192T1522M/+ Tmx3-204F191X/+).","We performed exome sequencing in the families carrying the mentioned MIB1 variants, and could identify polymorphisms affecting novel candidates as APCDD1 and ASXL3 in one family, and CEP192, TMX3 and BCL7A in the other.The generation of mouse lines harbouring each set of mutations allowed us to identify new genes implicated in LVNC (Mib1R530X/+ Apcdd1V150I/+ Asxl3M1416V/+ mice) or in BAV (Mib1V943F/+ Cep192T1522M/+ Tmx3-204F191X/+ mice)."
277,"El análisis de estas líneas, y de la combinación de la última con la mutación de Bcl7a, podrá arrojar luz sobre mecanismos comunes y divergentes en la patogénesis de la LVNC y otras enfermedades cardíacas congénitas, así como la variabilidad fenotípica dentro de la LVNC.","Further analysis of these lines and the combination of the last one with the Bcl7a mutant, could help elucidating the distinct molecular mechanisms behind the variability of the severity or the ones that cause combined with CHD or isolated LVNC."
278,"El reemplazo articular es un procedimiento que mejora la vida de millones de personas al año, proporcionando alivio del dolor, restableciendo la función articular y aportando independencia.","Joint replacement is a procedure that improves the life of millions of people every year, providing pain relief, independence and restoring joint function."
279,"En los próximos veinte años se espera que el número de artroplastias aumente en más de un 150%, lo que traerá consigo un aumento de las complicaciones asociadas, como el aflojamiento, lesiones vasculares, inestabilidad, mala cicatrización de la herida quirúrgica, o infecciones.Las infecciones de prótesis articulares, aunque infrecuentes, suponen una condición devastadora para el paciente y un alto coste para el sistema sanitario.","It is expected that the number of arthroplasties will increase by more than 150% in the next twenty years, which consequently will lead to an increase in the associated complications, such as loosening, vascular injuries, instability, poor surgical wound healing or infections.Prosthetic joint infections, despite being infrequent, represent a devastating condition for the patient and entail elevated costs for the healthcare system."
280,"La mayoría están causadas por bacterias y un 1-2% están causadas por hongos, entre los que destacan algunas especies del género Candida.","The majority of these infections are caused by bacteria and 1-2% are caused by fungi, being Candida species the most frequently isolated.There currently exist large amounts of literature describing bacterial prosthetic joint infections and therapeutic guidelines are available for patient management and treatment."
281,"Actualmente, existe gran cantidad de literatura relacionada con las primeras, con guías terapéuticas disponibles para el manejo y tratamiento de los pacientes.","In contrast, standardized therapeutic guidelines are not available for fungal prosthetic joint infections mainly due to their low frequency, the different clinical characteristics of the patients and the high variability of presentation, and the treatment often depends on the experience of each center."
282,"En cambio, debido a la baja frecuencia, las distintas características clínicas de los pacientes y la gran variabilidad con que se manifiestan las infecciones protésicas causadas por hongos actualmente no hay guías terapéuticas estandarizadas para estas infecciones, y en muchos casos el tratamiento depende de la experiencia de cada centro.","These infections are characterized by the development of a fungal biofilm on the implant surface that protects the fungus from the treatment and the immune system reaction, damages the periprosthetic tissue and can cause a systemic infection."
283,"Estas infecciones se caracterizan por el desarrollo de una biopelícula fúngica sobre la superficie del implante, la cual protege al hongo de los tratamientos y la reacción del sistema inmune.","Fungal biofilms are especially resistant and resilient to treatment, which often leads to reinfections and therapeutic failure, so prolonged antifungal therapy and repeated interventions are often necessary to disinfect the area and perform a joint replacement.To deal with the challenge of these infections, three complementary strategies have been addressed in the literature."
284,"Además, contribuye a dañar el tejido periprotésico y puede ocasionar una infección sistémica.","The first focuses on promoting osseointegration of the implant, which minimizes the possibility of developing an infection."
285,"Las biopelículas producidas por hongos son especialmente resistentes y resilientes al tratamiento, lo que ocasiona con frecuencia reinfecciones y fallos terapéuticos, por lo que suele ser necesaria una terapia prolongada con antifúngicos y sucesivas intervenciones para desinfectar la zona y efectuar un recambio del implante.Para lidiar con el desafío que presentan estas infecciones se han abordado tres estrategias complementarias en la literatura.","Second is based on surface modification of the biomaterial to reduce the adhesion of microorganisms, which is the previous step for biofilm development."
286,"La primera se enfoca en promover la osteointegración del material, lo que minimiza la posibilidad de desarrollar una infección.","Third strategy is focused on the development of efficient local drug delivery systems to prevent and treat these infections.The main objective of this thesis is the in vitro evaluation of a hybrid organo-inorganic sol-gel coating, biofunctionalized with organophosphite and loaded with fluconazole or anidulafungin to prevent and treat fungal prosthetic infections caused by Candida albicans and Candida parapsilosis, the most frequently isolated species."
287,"La segunda se basa en la modificación de la superficie del biomaterial para reducir la adherencia de microrganismos, el paso previo al desarrollo de una biopelícula.",This objective will be achieved through two phases: the previous characterization of the strains and the evaluation of the coatings.
288,"La tercera está enfocada al desarrollo de sistemas eficientes de liberación de antifúngicos que permitan prevenir y tratar localmente estas infecciones.El objetivo principal de esta tesis es la evaluación in vitro de un recubrimiento híbrido organo-inorgánico de tipo sol-gel, biofuncionalizado con organofosfito y cargado con fluconazol o anidulafungina para prevenir y tratar infecciones protésicas causadas por Candida albicans y Candida parapsilosis, las especies de hongo aisladas con mayor frecuencia.","In the first phase, the results from these species are compared to those obtained from the characterization of few Candida auris strains since we had access to them within the first months of this thesis."
289,La consecución de este objetivo pasa por dos fases: la caracterización previa de las cepas y la evaluación del recubrimiento.,The clinical importance of C. auris has increased rapidly since it was discovered in 2009 due to its high colonization and transmission capacities in and between healthcare centers all around the world and the antifungal resistance displayed by clinical isolates.
290,"En la primera fase se incluye además la caracterización de varias cepas del hongo Candida auris, debido a que en los primeros meses de esta tesis se tuvo acceso a ellas, y se comparan los resultados con los obtenidos en las otras dos especies.","These characteristics have positioned this pathogen as one of the main fungal etiological agents causing nosocomial systemic infections.First, biofilm production was characterized in all strains using confocal microscopy and fluorescence spectroscopy."
291,La importancia clínica de C. auris no ha dejado de crecer desde que se descubrió en 2009 debido a su gran capacidad de colonización y transmisión inter e intrahospitalaria y las múltiples resistencias a antifúngicos que presentan los aislados clínicos.,"Characterization of C. auris strains included an in vivo infection model in Galleria mellonella, the evaluation of their planktonic and biofilm antifungal susceptibility and the evaluation of the antifungal treatment of biofilms using confocal microscopy."
292,Estas características han posicionado al patógeno como uno de los agentes etiológicos de mayor importancia en infección sistémica de origen nosocomial causada por hongos en la actualidad.En todas las cepas se caracterizó la capacidad de formación de biopelículas mediante microscopía confocal y espectroscopía de fluorescencia.,"Results obtained with C. auris strains were compared with those obtained with C. albicans and C. parapsilosis strains.In the second phase, the adherence of C. albicans and C. parapsilosis strains to the coatings without addition of antifungals was evaluated."
293,"Además, en las cepas de C. auris se caracterizó su patogenicidad usando un modelo in vivo de infección en Galleria mellonella, se evaluó su susceptibilidad a antifúngicos en estado planctónico y sésil y se estudió el efecto del tratamiento con antifúngicos de las biopelículas mediante microscopía confocal.En la segunda fase, se evaluó la adherencia de las cepas de C. albicans y C. parapsilosis a los recubrimientos sin adición de antifúngico, y se comparan con los recubrimientos cargados con antifúngicos.","Then, prevention of biofilm formation and biofilm treatment were studied using the antifungal-loaded coatings."
294,Se estudió la capacidad de prevención de la formación de biopelículas y su uso como tratamiento de biopelículas maduras de ambas especies.,"Finally, a cytotoxicity assay using mammalian cells was performed.Results obtained in all the experiments revealed the different behavior of clinical strains compared to reference strains in the three species: they produced more abundant biofilms, were more pathogenic and presented different susceptibility patterns.Characterization studies showed that all strains had the ability to form a mature biofilm, varying their characteristics depending on the species and growth conditions."
295,"Finalmente, se realizó un estudio de citotoxicidad en células de mamífero.Los resultados obtenidos en todos los experimentos revelaron el distinto comportamiento de las cepas clínicas respecto a las cepas de referencia en las tres especies: produjeron biopelículas más abundantes, fueron más patogénicas y presentaron distintos patrones de susceptibilidad.Los resultados de caracterización indicaron que todas las cepas estudiadas tuvieron la capacidad de formar una biopelícula madura, variando las características de éstas en función de la especie estudiada y las condiciones de crecimiento.","As example, C. albicans produced the most abundant and complex biofilms, composed of yeasts and filaments embedded in large amounts of extracellular matrix, and C. auris strains produced the least abundant biofilms, composed mainly of densely packed yeasts.Results of the Galleria mellonella in vivo model showed that C. albicans was more pathogenic than C. auris, and the phenotype of C. auris strains induced different outcomes in the model.Susceptibility studies revealed that C. auris strains displayed greater tolerance to antifungals in comparison to C. albicans and C. parapsilosis strains."
296,"Por ejemplo, C. albicans produjo las biopelículas más abundantes y complejas, compuestas de levaduras y elementos filamentosos embebidos en abundante matriz extracelular, mientras que C. auris produjo las biopelículas menos abundantes, compuestas principalmente por densos grupos de levaduras.Los resultados del modelo in vivo en G. mellonella indicaron que las cepas de C. albicans fueron más patogénicas que las de C. auris, y que el fenotipo de las cepas de C. auris produjo una respuesta diferencial en el modelo.Los estudios de sensibilidad a antifúngicos revelaron que las cepas de C. auris presentaron una mayor tolerancia a los antifúngicos en comparación con las cepas de C. albicans y C. parapsilosis.","In addition, biofilms produced by all strains were much more resistant than planktonic yeasts, and biofilms produced by C. auris clinical isolates were resistant to all tested antifungals.Finally, antifungal treatment of C. auris biofilms significantly reduced its viability and covered surface, being anidulafungin the most effective drug.Characterization of sol-gel coatings revealed that the presence of the coating without antifungal load decreased the adherence of C. albicans, but increased up to 65 times the adherence of C. parapsilosis."
297,"Además, las biopelículas producidas por las tres especies fueron mucho más resistentes que las levaduras en estado planctónico, y las producidas por los aislados clínicos de C. auris fueron resistentes a todos los antifúngicos estudiados.Finalmente, el tratamiento con antifúngicos de las biopelículas de C. auris redujo significativamente su viabilidad y su superficie cubierta, siendo la anidulafungina el antifúngico más efectivo.La caracterización de los recubrimientos sin carga de antifúngico indicó que éstos disminuyeron la adherencia de C. albicans, pero aumentaron hasta en 65 veces la de C. parapsilosis.","Anidulafungin-loaded coatings were more effective in preventing biofilm formation by C. albicans, while fluconazole-loaded coatings prevented more effectively biofilm formation by C. parapsilosis."
298,"Los recubrimientos cargados con anidulafungina fueron más eficaces previniendo la formación de biopelículas de C. albicans, y los cargados con fluconazol lo fueron en la prevención de la formación de biopelículas de C. parapsilosis.","Treatment with antifungal-loaded coatings showed that the presence of the coating without antifungals was sufficient to reduce biofilms produced by C. albicans, and the load with fluconazole or anidulafungin slightly enhanced this effect."
299,"Los experimentos de tratamiento con los recubrimientos demostraron que la presencia del recubrimiento sin antifúngicos fue suficiente para reducir las biopelículas formadas por C. albicans, y la carga con fluconazol o anidulafungina aumentó ligeramente este efecto.","In C. parapsilosis, presence of the coating stimulated biofilm formation, and the load with fluconazole drastically reduced them by up to 99%."
300,"En las cepas de C. parapsilosis, la presencia del recubrimiento estimuló la formación de biopelículas, y la carga con fluconazol las redujo hasta en un 99%.","Finally, no cytotoxicity events were observed due to the presence of antifungal-loaded coatings.A successful biomaterial with real applications in medicine would address these characteristics: being non-cytotoxic and minimally invasive, promoting osseointegration and effectively prevent and/or combat microbial infections."
301,"Por último, no se observaron eventos de citotoxicidad debidos a la presencia de antifúngicos en sol-gel.Un biomaterial exitoso con aplicaciones reales en medicina abordaría estas características: ser no citotóxico y mínimamente invasivo, promover la osteointegración y prevenir y/o combatir eficazmente las infecciones microbianas.",In this work a novel antifungal-loaded hybrid organo-inorganic sol-gel coating has been characterized.
302,En esta tesis se ha caracterizado un novedoso recubrimiento híbrido organo-inorgánico de tipo sol-gel que puede fabricarse fácilmente y aplicarse directamente a la superficie del implante.,It can be easily manufactured and directly applied to the implant surface.
303,"El sol-gel se biodegrada en las primeras 24-48 horas posteriores a la intervención, el período crítico para el desarrollo de una infección.","The sol-gel is biodegraded within the first 24-48 hours post-intervention, the critical period for the development of an infection."
304,"Esta biodegradación permite la liberación de compuestos de fósforo y antifúngicos en la zona, promoviendo la osteointegración y evitando la formación de biopelículas fúngicas, presentando este recubrimiento como una herramienta prometedora para reducir la incidencia de infecciones protésicas causadas por hongos.","In addition, biodegradation allows the release of phosphorous compounds and antifungal drugs to the surrounding environment, promoting osseointegration and preventing fungal biofilm formation, presenting this coating as a promising tool for reducing fungal prosthetic joint infections incidence."
305,El reciente aumento de la cantidad de datos disponibles ha dado lugar a una nueva y prometedora era del aprendizaje máquina.,The recent surge in data available has spawned a new and promising age of machine learning.
306,Los éxitos en este campo se están sucediendo a un ritmo cada vez mayor gracias a la capacidad de algunos algoritmos de aprovechar inmensas cantidades de datos para producir predicciones difíciles y muy certeras.,Success cases of machine learning are arriving at an increasing rate as some algorithms are able to leverage immense amounts of data to produce great complicated predictions.
307,"Sin embargo, muchos de los algoritmos hasta ahora disponibles para los científicos de datos han perdido su efectividad en este nuevo escenario debido a las complicaciones asociadas al aprendizaje a gran escala.","Still, many algorithms in the toolbox of the machine learning practitioner have been render useless in this new scenario due to the complications associated with large-scale learning."
308,"Trabajar con grandes conjuntos de datos conlleva problemas logísticos, limita la complejidad computacional y espacial de los algoritmos utilizados, favorece los métodos con pocos o ningún hiperparámetro a configurar y muestra complicaciones específicas que dificultan el aprendizaje.","Handling large datasets entails logistical problems, limits the computational and spatial complexity of the used algorithms, favours methods with few or no hyperparameters to be con gured and exhibits speci c characteristics that complicate learning."
309,"Esta tesis se centra en la escalabilidad de los algoritmos de aprendizaje máquina, es decir, en su capacidad de mantener su efectividad a medida que la escala del conjunto de datos aumenta.","This thesis is centered on the scalability of machine learning algorithms, that is, their capacity to maintain their e ectivity as the scale of the data grows, and how it can be improved."
310,Ponemos el foco en problemas cuyas soluciones actuales tienen problemas al aumentar la escala.,We focus on problems for which the existing solutions struggle when the scale grows.
311,"Por tanto, obviando la clasificación y la regresión, nos centramos en la selección de características, detección de anomalías, construcción de grafos y en el aprendizaje máquina explicable.","Therefore, we skip classi cation and regression problems and focus on feature selection, anomaly detection, graph construction and explainable machine learning."
312,Analizamos cuatro estrategias diferentes para obtener algoritmos escalables.,We analyze four di erent strategies to obtain scalable algorithms.
313,"En primer lugar, exploramos la computación distribuida, que es utilizada en todos los algoritmos presentados.","First, we explore distributed computation, which is used in all of the presented algorithms."
314,"Además de esta técnica, también examinamos el uso de modelos aproximados para acelerar los cálculos, el dise~no de modelos que aprovechan una particularidad de los datos de entrada para simplificar el entrenamiento y la potenciación de modelos simples para adecuarlos al aprendizaje a gran escala.","Besides this technique, we also examine the use of approximate models to speed up computations, the design of new models that take advantage of a characteristic of the input data to simplify training and the enhancement of simple models to enable them to manage large-scale learning."
315,Hemos implementado cuatro nuevos algoritmos y seis versiones de algoritmos existentes que tratan los problemas mencionados y para cada uno de ellos detallamos resultados experimentales que muestran tanto su validez en comparación con los métodos previamente disponibles como su capacidad para escalar a grandes conjuntos de datos.,We have implemented four new algorithms and six versions of existing ones that tackle the mentioned problems and for each one we report experimental results that show both their validity in comparison with competing methods and their capacity to scale to large datasets.
316,Todos los algoritmos presentados han sido puestos a disposición del lector para su descarga y se han difundido mediante publicaciones en revistas científicas para facilitar que tanto investigadores como científicos de datos puedan conocerlos y utilizarlos.,All the presented algorithms have been made available for download and are being published in journals to enable practitioners and researchers to use them.
317,"En el ámbito mundial se reconoce que el motor y el activo más valioso de una organización es su talento humano, por su capacidad para encaminarla hacia la excelencia y el éxito.","At the global level, it is recognized that the engine and the most valuable asset of an organization is its human talent, due to its ability to direct it towards excellence and success."
318,"Bajo esta perspectiva, la investigación se centró en generar un constructo teórico dirigido a la gerencia pública de los Órganos Superiores del Nivel Central de la Alcaldía del Municipio Girardot del estado Aragua, considerando la satisfacción laboral y el compromiso organizacional.","Under this perspective, the research focused on generating a theoretical construct aimed at the public management of the Higher Bodies of the Central Level of the Mayor's Office of the Girardot Municipality of Aragua state, considering job satisfaction and organizational commitment."
319,"La investigación se vinculó epistemológicamente con el enfoque racionalista-realista, dentro de una orientación hacia el paradigma positivista y enfoque cuantitativo, abordada con un diseño de campo de carácter descriptivo-correlacional, no experimental y transeccional.","The research was epistemologically linked with the rationalist-realist approach, within an orientation towards the positivist paradigm and quantitative approach, approached with a descriptive-correlational, non-experimental and transectional field design."
320,La población se encontró conformada por 391 trabajadores; seleccionándose mediante un muestreo no probabilístico intencional a 70 de ellos.,The population was made up of 391 workers; 70 of them were selected through an intentional non-probability sampling.
321,A la muestra se le aplicaron tres instrumentos indexados: 1.,Three indexed instruments were applied to the sample: 1.
322,"Escala de Compromiso Organizacional de Meyer, Allen y Smith; 2.","Meyer, Allen and Smith Organizational Commitment Scale; 2."
323,Escala de Satisfacción Laboral de Spector; 3.,Spector Job Satisfaction Scale; 3.
324,Proceder gerencial de Romero; todos de escala tipo likert.,Proceed as Romero's manager; all likert scale.
325,"La confiabilidad fue determinada con el Coeficiente de Alfa de Crombach, obteniéndose para el compromiso organizacional 0.80, satisfacción laboral 0.90 y en el proceder gerencial 0.84.","Reliability was determined with the Crombach Alpha Coefficient, obtaining 0.80 for organizational commitment, 0.90 job satisfaction and 0.84 for managerial procedure."
326,"Los resultados revelaron que los gerentes aplican un trato humanizado hacia el talento humano, mediante un contacto estrecho y una retroalimentación permanente.","The results revealed that managers apply a humanized treatment to human talent, through close contact and permanent feedback."
327,"En cuanto a la satisfacción laboral, el sistema de remuneración y ascensos está generando una marcada inconformidad.","Regarding job satisfaction, the remuneration and promotions system is generating marked disagreement."
328,"Así mismo, el compromiso predominante fue el “normativo”, con escasos deseos de permanecer en la organización.","Likewise, the predominant commitment was the ""normative"" one, with little desire to remain in the organization."
329,"A nivel estadístico se determinó que los trabajadores se encuentran medianamente satisfechos y comprometidos, con un coeficiente r de Pearson (r = .067), indicando una correlación positiva muy baja entre las variables en estudio.","At the statistical level, it was determined that the workers are moderately satisfied and committed, with a Pearson r coefficient (r = .067), indicating a very low positive correlation between the variables under study."
330,"Esta información permitió fundamentar la elaboración del constructo teórico, el cual fue concebido desde los distintos planos del conocimiento, con el objeto de generar una reflexión profunda dentro de la gerencia pública, enfocada en promover el fortalecimiento de la relación gerente-trabajador; así como, impulsar que progresivamente la institución se inserte en las nuevas tendencias organizacionales del siglo XXI.","This information allowed to base the elaboration of the theoretical construct, which was conceived from the different levels of knowledge, in order to generate a deep reflection within public management, focused on promoting the strengthening of the manager-worker relationship; as well as, to promote that the institution is progressively inserted in the new organizational trends of the XXI century."
331,"En el ámbito mundial se reconoce que el motor y el activo más valioso de una organización es su talento humano, por su capacidad para encaminarla hacia la excelencia y el éxito.","At the global level, it is recognized that the engine and the most valuable asset of an organization is its human talent, due to its ability to direct it towards excellence and success."
332,"Bajo esta perspectiva, la investigación se centró en generar un constructo teórico dirigido a la gerencia pública de los Órganos Superiores del Nivel Central de la Alcaldía del Municipio Girardot del estado Aragua, considerando la satisfacción laboral y el compromiso organizacional.","Under this perspective, the research focused on generating a theoretical construct aimed at the public management of the Higher Bodies of the Central Level of the Mayor's Office of the Girardot Municipality of Aragua state, considering job satisfaction and organizational commitment."
333,"La investigación se vinculó epistemológicamente con el enfoque racionalista-realista, dentro de una orientación hacia el paradigma positivista y enfoque cuantitativo, abordada con un diseño de campo de carácter descriptivo-correlacional, no experimental y transeccional.","The research was epistemologically linked with the rationalist-realist approach, within an orientation towards the positivist paradigm and quantitative approach, approached with a descriptive-correlational, non-experimental and transectional field design."
334,La población se encontró conformada por 391 trabajadores; seleccionándose mediante un muestreo no probabilístico intencional a 70 de ellos.,The population was made up of 391 workers; 70 of them were selected through an intentional non-probability sampling.
335,A la muestra se le aplicaron tres instrumentos indexados: 1.,Three indexed instruments were applied to the sample: 1.
336,"Escala de Compromiso Organizacional de Meyer, Allen y Smith; 2.","Meyer, Allen and Smith Organizational Commitment Scale; 2."
337,Escala de Satisfacción Laboral de Spector; 3.,Spector Job Satisfaction Scale; 3.
338,Proceder gerencial de Romero; todos de escala tipo likert.,Proceed as Romero's manager; all likert scale.
339,"La confiabilidad fue determinada con el Coeficiente de Alfa de Crombach, obteniéndose para el compromiso organizacional 0.80, satisfacción laboral 0.90 y en el proceder gerencial 0.84.","Reliability was determined with the Crombach Alpha Coefficient, obtaining 0.80 for organizational commitment, 0.90 job satisfaction and 0.84 for managerial procedure."
